          x1          x2          x3     azimuth         dip         iRx
   1406.25000       0.00000000       1000.00000               0           0         366
   1437.50000       0.00000000       1000.00000               0           0         367
   1468.75000       0.00000000       1000.00000               0           0         368
   1500.00000       0.00000000       1000.00000               0           0         369
   1531.25000       0.00000000       1000.00000               0           0         370
   1562.50000       0.00000000       1000.00000               0           0         371
   1593.75000       0.00000000       1000.00000               0           0         372
   1625.00000       0.00000000       1000.00000               0           0         373
   1656.25000       0.00000000       1000.00000               0           0         374
   1687.50000       0.00000000       1000.00000               0           0         375
   1718.75000       0.00000000       1000.00000               0           0         376
   1750.00000       0.00000000       1000.00000               0           0         377
   1781.25000       0.00000000       1000.00000               0           0         378
   1812.50000       0.00000000       1000.00000               0           0         379
   1843.75000       0.00000000       1000.00000               0           0         380
   1875.00000       0.00000000       1000.00000               0           0         381
   1906.25000       0.00000000       1000.00000               0           0         382
   1937.50000       0.00000000       1000.00000               0           0         383
   1968.75000       0.00000000       1000.00000               0           0         384
   2000.00000       0.00000000       1000.00000               0           0         385
   2031.25000       0.00000000       1000.00000               0           0         386
   2062.50000       0.00000000       1000.00000               0           0         387
   2093.75000       0.00000000       1000.00000               0           0         388
   2125.00000       0.00000000       1000.00000               0           0         389
   2156.25000       0.00000000       1000.00000               0           0         390
   2187.50000       0.00000000       1000.00000               0           0         391
   2218.75000       0.00000000       1000.00000               0           0         392
   2250.00000       0.00000000       1000.00000               0           0         393
   2281.25000       0.00000000       1000.00000               0           0         394
   2312.50000       0.00000000       1000.00000               0           0         395
   2343.75000       0.00000000       1000.00000               0           0         396
   2375.00000       0.00000000       1000.00000               0           0         397
   2406.25000       0.00000000       1000.00000               0           0         398
   2437.50000       0.00000000       1000.00000               0           0         399
   2468.75000       0.00000000       1000.00000               0           0         400
   2500.00000       0.00000000       1000.00000               0           0         401
   2531.25000       0.00000000       1000.00000               0           0         402
   2562.50000       0.00000000       1000.00000               0           0         403
   2593.75000       0.00000000       1000.00000               0           0         404
   2625.00000       0.00000000       1000.00000               0           0         405
   2656.25000       0.00000000       1000.00000               0           0         406
   2687.50000       0.00000000       1000.00000               0           0         407
   2718.75000       0.00000000       1000.00000               0           0         408
   2750.00000       0.00000000       1000.00000               0           0         409
   2781.25000       0.00000000       1000.00000               0           0         410
   2812.50000       0.00000000       1000.00000               0           0         411
   2843.75000       0.00000000       1000.00000               0           0         412
   2875.00000       0.00000000       1000.00000               0           0         413
