-2.031250e+03 	 -4.988763e-13 	 2.527161e-13
-2.000000e+03 	 -5.629908e-13 	 2.359540e-13
-1.968750e+03 	 -6.319185e-13 	 2.130685e-13
-1.937500e+03 	 -7.056848e-13 	 1.831172e-13
-1.906250e+03 	 -7.843147e-13 	 1.451281e-13
-1.875000e+03 	 -8.678331e-13 	 9.809908e-14
-1.843750e+03 	 -9.561914e-13 	 4.093141e-14
-1.812500e+03 	 -1.049118e-12 	 -2.770423e-14
-1.781250e+03 	 -1.146292e-12 	 -1.092157e-13
-1.750000e+03 	 -1.247379e-12 	 -2.050554e-13
-1.718750e+03 	 -1.352031e-12 	 -3.167286e-13
-1.687500e+03 	 -1.459867e-12 	 -4.459917e-13
-1.656250e+03 	 -1.570466e-12 	 -5.948816e-13
-1.625000e+03 	 -1.683392e-12 	 -7.655126e-13
-1.593750e+03 	 -1.798190e-12 	 -9.600670e-13
-1.562500e+03 	 -1.914199e-12 	 -1.180938e-12
-1.531250e+03 	 -2.029813e-12 	 -1.431265e-12
-1.500000e+03 	 -2.143098e-12 	 -1.714490e-12
-1.468750e+03 	 -2.252051e-12 	 -2.034170e-12
-1.437500e+03 	 -2.354700e-12 	 -2.394047e-12
-1.406250e+03 	 -2.450932e-12 	 -2.799342e-12
-1.375000e+03 	 -2.542386e-12 	 -3.256676e-12
-1.343750e+03 	 -2.630821e-12 	 -3.772944e-12
-1.312500e+03 	 -2.718014e-12 	 -4.355294e-12
-1.281250e+03 	 -2.799730e-12 	 -5.013398e-12
-1.250000e+03 	 -2.859578e-12 	 -5.761769e-12
-1.218750e+03 	 -2.879165e-12 	 -6.615962e-12
-1.187500e+03 	 -2.839420e-12 	 -7.592085e-12
-1.156250e+03 	 -2.732783e-12 	 -8.710277e-12
-1.125000e+03 	 -2.592357e-12 	 -1.000301e-11
-1.093750e+03 	 -2.461084e-12 	 -1.150636e-11
-1.062500e+03 	 -2.383545e-12 	 -1.325775e-11
-1.031250e+03 	 -2.356381e-12 	 -1.530266e-11
-1.000000e+03 	 -2.164867e-12 	 -1.771691e-11
-9.687500e+02 	 -1.529779e-12 	 -2.058674e-11
-9.375000e+02 	 -1.610449e-13 	 -2.400167e-11
-9.062500e+02 	 2.068695e-12 	 -2.806896e-11
-8.750000e+02 	 4.601435e-12 	 -3.295698e-11
-8.437500e+02 	 6.685554e-12 	 -3.885476e-11
-8.125000e+02 	 7.541007e-12 	 -4.595871e-11
-7.812500e+02 	 7.537786e-12 	 -5.452686e-11
-7.500000e+02 	 1.031365e-11 	 -6.497609e-11
-7.187500e+02 	 2.020984e-11 	 -7.776519e-11
-6.875000e+02 	 4.162235e-11 	 -9.337378e-11
-6.562500e+02 	 7.254671e-11 	 -1.124382e-10
-6.250000e+02 	 1.010643e-10 	 -1.358262e-10
-5.937500e+02 	 1.139524e-10 	 -1.644572e-10
-5.625000e+02 	 1.013563e-10 	 -1.993655e-10
-5.312500e+02 	 9.892088e-11 	 -2.425289e-10
-5.000000e+02 	 1.736620e-10 	 -2.965932e-10
-4.687500e+02 	 3.959613e-10 	 -3.643255e-10
-4.375000e+02 	 7.812965e-10 	 -4.489138e-10
-4.062500e+02 	 1.159988e-09 	 -5.546610e-10
-3.750000e+02 	 1.317627e-09 	 -6.862511e-10
-3.437500e+02 	 1.071679e-09 	 -8.490311e-10
-3.125000e+02 	 9.168357e-10 	 -1.056182e-09
-2.812500e+02 	 1.935332e-09 	 -1.327726e-09
-2.500000e+02 	 5.270741e-09 	 -1.684716e-09
-2.187500e+02 	 1.083570e-08 	 -2.142132e-09
-1.875000e+02 	 1.536042e-08 	 -2.698341e-09
-1.562500e+02 	 1.493333e-08 	 -3.349055e-09
-1.250000e+02 	 6.343925e-09 	 -4.079968e-09
-9.375000e+01 	 -7.871217e-09 	 -4.811433e-09
-6.250000e+01 	 -2.266232e-08 	 -5.434211e-09
-3.125000e+01 	 -3.295888e-08 	 -5.839154e-09
0.000000e+00 	 -3.642449e-08 	 -5.975105e-09
